code,label,domain,layer,reason,excluded_edge_count
v2elsnmrfc_12,v2elsnmrfc_12,unknown,-1,upper_hierarchy_layer,0
v2elsnmrfc_13,v2elsnmrfc_13,unknown,-1,upper_hierarchy_layer,0
v2elsnmrfc_14,v2elsnmrfc_14,unknown,-1,upper_hierarchy_layer,0
v2elsnmrfc_17,v2elsnmrfc_17,unknown,-1,upper_hierarchy_layer,0
v2elsnmrfc_5,v2elsnmrfc_5,unknown,-1,upper_hierarchy_layer,0
v2elsnmrfc_8,v2elsnmrfc_8,unknown,-1,upper_hierarchy_layer,0
v2elsnmrfc_9,v2elsnmrfc_9,unknown,-1,upper_hierarchy_layer,0
v2elsnmrfc_nr,Election Irregularities Data Coverage,Governance,5,data_quality_suffix_nr,279
v2elsuffrage,v2elsuffrage,unknown,-1,upper_hierarchy_layer,0
v2elvotbuy_ord,v2elvotbuy_ord,unknown,-1,upper_hierarchy_layer,0
v2ex_elechog,v2ex_elechog,unknown,-1,upper_hierarchy_layer,0
v2ex_hosconhog,v2ex_hosconhog,unknown,-1,upper_hierarchy_layer,0
v2ex_legconhog,v2ex_legconhog,unknown,-1,upper_hierarchy_layer,0
v2ex_legconhos,v2ex_legconhos,unknown,-1,upper_hierarchy_layer,0
v2exagehos,v2exagehos,unknown,-1,upper_hierarchy_layer,0
v2exaphogp,v2exaphogp,unknown,-1,upper_hierarchy_layer,0
v2exaphos,v2exaphos,unknown,-1,upper_hierarchy_layer,0
v2exbribe_nr,v2exbribe_nr,unknown,-1,upper_hierarchy_layer,0
v2excrptps,v2excrptps,unknown,-1,upper_hierarchy_layer,0
v2exctlhg_4,v2exctlhg_4,unknown,-1,upper_hierarchy_layer,0
v2exctlhg_8,v2exctlhg_8,unknown,-1,upper_hierarchy_layer,0
v2exctlhg_nr,v2exctlhg_nr,unknown,-1,upper_hierarchy_layer,0
v2exctlhs_3,v2exctlhs_3,unknown,-1,upper_hierarchy_layer,0
v2exdfcbhs_rec,v2exdfcbhs_rec,unknown,-1,upper_hierarchy_layer,0
v2exdfdshg_nr,v2exdfdshg_nr,unknown,-1,upper_hierarchy_layer,0
v2exdfpphg_nr,v2exdfpphg_nr,unknown,-1,upper_hierarchy_layer,0
v2exdfpphg_ord,v2exdfpphg_ord,unknown,-1,upper_hierarchy_layer,0
v2exdfpphs_ord,v2exdfpphs_ord,unknown,-1,upper_hierarchy_layer,0
v2exdfvthg,v2exdfvthg,unknown,-1,upper_hierarchy_layer,0
v2exdfvthg_mean,v2exdfvthg_mean,unknown,-1,upper_hierarchy_layer,0
v2exdfvthg_nr,v2exdfvthg_nr,unknown,-1,upper_hierarchy_layer,0
v2exdfvths_osp,v2exdfvths_osp,unknown,-1,upper_hierarchy_layer,0
v2exdjdshg_nr,Executive: Judicial Dismissals (Data Quality),Environment,5,data_quality_suffix_nr,107
v2exembez_mean,v2exembez_mean,unknown,-1,upper_hierarchy_layer,0
v2exembez_nr,Executive Embezzlement Data Coverage,Governance,5,data_quality_suffix_nr,140
v2exembez_ord,v2exembez_ord,unknown,-1,upper_hierarchy_layer,0
v2exfemhog,v2exfemhog,unknown,-1,upper_hierarchy_layer,0
v2exfemhos,v2exfemhos,unknown,-1,upper_hierarchy_layer,0
v2exl_legitideol_nr,Executive Legitimacy Ideology (Data Availability),Governance,5,data_quality_suffix_nr,18177
v2exl_legitideol_osp,v2exl_legitideol_osp,unknown,-1,upper_hierarchy_layer,0
v2exl_legitideolcr_1,v2exl_legitideolcr_1,unknown,-1,upper_hierarchy_layer,0
v2exl_legitlead,v2exl_legitlead,unknown,-1,upper_hierarchy_layer,0
v2exl_legitlead_osp,v2exl_legitlead_osp,unknown,-1,upper_hierarchy_layer,0
v2exl_legitperf,v2exl_legitperf,unknown,-1,upper_hierarchy_layer,0
v2exl_legitperf_nr,Executive Legitimacy Performance Data Coverage,Governance,5,data_quality_suffix_nr,18804
v2exl_legitperf_osp,v2exl_legitperf_osp,unknown,-1,upper_hierarchy_layer,0
v2exl_legitratio,v2exl_legitratio,unknown,-1,upper_hierarchy_layer,0
v2expathhs,v2expathhs,unknown,-1,upper_hierarchy_layer,0
v2exremhog,v2exremhog,unknown,-1,upper_hierarchy_layer,0
v2exremhsp_mean,v2exremhsp_mean,unknown,-1,upper_hierarchy_layer,0
v2exremhsp_osp,v2exremhsp_osp,unknown,-1,upper_hierarchy_layer,0
v2exrescon,v2exrescon,unknown,-1,upper_hierarchy_layer,0
v2exrescon_nr,Executive: Resource Control Data Coverage,Governance,5,data_quality_suffix_nr,268
v2exrescon_osp,v2exrescon_osp,unknown,-1,upper_hierarchy_layer,0
v2exrmhgnp_nr,v2exrmhgnp_nr,unknown,-1,upper_hierarchy_layer,0
v2exrmhsol_3,v2exrmhsol_3,unknown,-1,upper_hierarchy_layer,0
v2exthftps_nr,Executive Theft from State (Data Availability),Environment,5,data_quality_suffix_nr,276
v2jucorrdc,v2jucorrdc,unknown,-1,upper_hierarchy_layer,0
v2juhccomp_nr,High Court Competence Data Coverage,Governance,5,data_quality_suffix_nr,380
v2juhccomp_ord,v2juhccomp_ord,unknown,-1,upper_hierarchy_layer,0
v2juhccomp_osp,v2juhccomp_osp,unknown,-1,upper_hierarchy_layer,0
v2juhcind_mean,v2juhcind_mean,unknown,-1,upper_hierarchy_layer,0
v2juhcind_nr,Judiciary Independence Data Coverage,Governance,5,data_quality_suffix_nr,380
v2juhcind_ord,v2juhcind_ord,unknown,-1,upper_hierarchy_layer,0
v2juncind,v2juncind,unknown,-1,upper_hierarchy_layer,0
v2juncind_nr,Judicial Independence Data Coverage,Governance,5,data_quality_suffix_nr,420
v2jupack,v2jupack,unknown,-1,upper_hierarchy_layer,0
v2jupack_osp,v2jupack_osp,unknown,-1,upper_hierarchy_layer,0
v2jupurge,v2jupurge,unknown,-1,upper_hierarchy_layer,0
v2jupurge_ord,v2jupurge_ord,unknown,-1,upper_hierarchy_layer,0
v2jureform,v2jureform,unknown,-1,upper_hierarchy_layer,0
v2jureform_mean,v2jureform_mean,unknown,-1,upper_hierarchy_layer,0
v2jureform_osp,v2jureform_osp,unknown,-1,upper_hierarchy_layer,0
v2jureview_mean,v2jureview_mean,unknown,-1,upper_hierarchy_layer,0
v2jureview_ord,v2jureview_ord,unknown,-1,upper_hierarchy_layer,0
v2lgcomslo,v2lgcomslo,unknown,-1,upper_hierarchy_layer,0
v2lgcomslo_mean,v2lgcomslo_mean,unknown,-1,upper_hierarchy_layer,0
v2lgcomslo_nr,Legislature Committee System Data Coverage,Governance,5,data_quality_suffix_nr,252
v2lgcomslo_ord,v2lgcomslo_ord,unknown,-1,upper_hierarchy_layer,0
v2lgcomslo_osp,v2lgcomslo_osp,unknown,-1,upper_hierarchy_layer,0
v2lgcrrpt,v2lgcrrpt,unknown,-1,upper_hierarchy_layer,0
v2lgcrrpt_nr,Legislative Corruption Data Coverage,Governance,5,data_quality_suffix_nr,532
v2lgdomchm_nr,Legislature Dominance Data Coverage,Governance,5,data_quality_suffix_nr,136
v2lgdomchm_ord,v2lgdomchm_ord,unknown,-1,upper_hierarchy_layer,0
v2lgdomchm_osp,v2lgdomchm_osp,unknown,-1,upper_hierarchy_layer,0
v2lgdsadlo,v2lgdsadlo,unknown,-1,upper_hierarchy_layer,0
v2lgdsadlo_nr,Legislature Lower House Dissolution Data Coverage,Governance,5,data_quality_suffix_nr,420
v2lgdsadlobin_nr,Legislature Disability Access Data Coverage,Governance,5,data_quality_suffix_nr,392
v2lgfunds_nr,Legislature Funding Data Quality,Governance,5,data_quality_suffix_nr,252
v2lginello,v2lginello,unknown,-1,upper_hierarchy_layer,0
v2lginvstp_nr,Legislature Investigative Powers: Data Availability,Governance,5,data_quality_suffix_nr,252
v2lglegplo,v2lglegplo,unknown,-1,upper_hierarchy_layer,0
v2lglegplo_nr,Legislative Process Data Availability,Governance,5,data_quality_suffix_nr,276
v2lglegplo_osp,v2lglegplo_osp,unknown,-1,upper_hierarchy_layer,0
v2lglegpup_nr,Legislative Oversight Data Coverage,Governance,5,data_quality_suffix_nr,140
v2lgoppart,v2lgoppart,unknown,-1,upper_hierarchy_layer,0
v2lgoppart_nr,Data Quality: Opposition Parties in Legislature,Economic,4,data_quality_suffix_nr,136
v2lgoppart_osp,v2lgoppart_osp,unknown,-1,upper_hierarchy_layer,0
v2lgotovst_nr,Legislature Voting Data Availability,Governance,5,data_quality_suffix_nr,136
v2lgqstexp_nr,Legislature Question Time Data Coverage,Governance,5,data_quality_suffix_nr,392
v2lgsrvlo_nr,Legislature: Service Provision Data Coverage,Governance,5,data_quality_suffix_nr,532
v2lgsrvlo_osp,v2lgsrvlo_osp,unknown,-1,upper_hierarchy_layer,0
v2lgstafflo_nr,Legislature Staffing Data Availability,Governance,5,data_quality_suffix_nr,252
v2lgstafflo_ord,v2lgstafflo_ord,unknown,-1,upper_hierarchy_layer,0
v2mebias_nr,Media Bias Data Availability,Governance,5,data_quality_suffix_nr,280
v2mecenefi_nr,Media Censorship Effort Data Quality,Governance,5,data_quality_suffix_nr,1024
v2mecenefi_osp,v2mecenefi_osp,unknown,-1,upper_hierarchy_layer,0
v2mecenefibin_nr,Media Censorship: Financial Incentives Data Availability,Governance,4,data_quality_suffix_nr,384
v2mecenefm,v2mecenefm,unknown,-1,upper_hierarchy_layer,0
v2mecenefm_mean,v2mecenefm_mean,unknown,-1,upper_hierarchy_layer,0
v2mecenefm_ord,v2mecenefm_ord,unknown,-1,upper_hierarchy_layer,0
v2mecenefm_osp,v2mecenefm_osp,unknown,-1,upper_hierarchy_layer,0
v2mecorrpt,v2mecorrpt,unknown,-1,upper_hierarchy_layer,0
v2mecrit_mean,v2mecrit_mean,unknown,-1,upper_hierarchy_layer,0
v2medpolnonstate_osp,Non-State Political Media Coverage,Development,5,label_coverage_metric,4568
v2mefemjrn,v2mefemjrn,unknown,-1,upper_hierarchy_layer,0
v2mefemjrn_mean,v2mefemjrn_mean,unknown,-1,upper_hierarchy_layer,0
v2merange,v2merange,unknown,-1,upper_hierarchy_layer,0
v2merange_osp,v2merange_osp,unknown,-1,upper_hierarchy_layer,0
v2meslfcen_mean,v2meslfcen_mean,unknown,-1,upper_hierarchy_layer,0
v2msuffrage,Voting Rights Coverage,Economic,5,label_coverage_metric,100
v2peapsgen_nr,Gender Political Participation Data Quality,Economic,5,data_quality_suffix_nr,560
v2peapspol_nr,Political Participation Equality Data Availability,Economic,5,data_quality_suffix_nr,700
v2peapspol_osp,v2peapspol_osp,unknown,-1,upper_hierarchy_layer,0
v2peasbegeo_ord,v2peasbegeo_ord,unknown,-1,upper_hierarchy_layer,0
v2peasbepol,v2peasbepol,unknown,-1,upper_hierarchy_layer,0
v2peasbgen_osp,v2peasbgen_osp,unknown,-1,upper_hierarchy_layer,0
v2peasjgen,v2peasjgen,unknown,-1,upper_hierarchy_layer,0
v2peasjgeo_mean,v2peasjgeo_mean,unknown,-1,upper_hierarchy_layer,0
v2peasjpol_nr,Data Quality: Asian Political Equality Assessment,Economic,5,data_quality_suffix_nr,16159
v2pehealth,v2pehealth,unknown,-1,upper_hierarchy_layer,0
v2pehealth_nr,Political Equality in Health Data Availability,Economic,4,data_quality_suffix_nr,548
v2peprisch,v2peprisch,unknown,-1,upper_hierarchy_layer,0
v2pepwrort_nr,Political Power Distribution Data Coverage,Economic,5,data_quality_suffix_nr,408
v2pepwrses_ord,v2pepwrses_ord,unknown,-1,upper_hierarchy_layer,0
v2pepwrsoc,v2pepwrsoc,unknown,-1,upper_hierarchy_layer,0
v2pepwrsoc_mean,v2pepwrsoc_mean,unknown,-1,upper_hierarchy_layer,0
v2pesecsch,v2pesecsch,unknown,-1,upper_hierarchy_layer,0
v2petersch,v2petersch,unknown,-1,upper_hierarchy_layer,0
v2psbantar_2,v2psbantar_2,unknown,-1,upper_hierarchy_layer,0
v2psbantar_3,v2psbantar_3,unknown,-1,upper_hierarchy_layer,0
v2psbantar_nr,Political Parties: Barriers and Targets Data Coverage,Governance,4,data_quality_suffix_nr,120
v2psbars_mean,v2psbars_mean,unknown,-1,upper_hierarchy_layer,0
v2psbars_nr,Political Party Barriers Data Quality,Governance,5,data_quality_suffix_nr,512
v2psbars_osp,v2psbars_osp,unknown,-1,upper_hierarchy_layer,0
v2pscnslnl,v2pscnslnl,unknown,-1,upper_hierarchy_layer,0
v2pscnslnl_nr,Political Party Consultation Data Quality,Governance,5,data_quality_suffix_nr,3049
v2pscnslnl_ord,v2pscnslnl_ord,unknown,-1,upper_hierarchy_layer,0
v2pscnslnl_osp,v2pscnslnl_osp,unknown,-1,upper_hierarchy_layer,0
v2pscohesv_nr,Political Parties: Cohesion (Data Quality),Governance,5,data_quality_suffix_nr,3769
v2pscomprg_nr,Data Availability on Party Comprehensive Programs,Governance,5,data_quality_suffix_nr,936
v2psnatpar_mean,v2psnatpar_mean,unknown,-1,upper_hierarchy_layer,0
v2psnatpar_nr,Data Coverage: Nationalist Political Parties,Governance,5,data_quality_suffix_nr,3749
v2psnatpar_osp,v2psnatpar_osp,unknown,-1,upper_hierarchy_layer,0
v2psoppaut_nr,Data Quality: Opposition Party Autonomy,Governance,5,data_quality_suffix_nr,560
v2psorgs,v2psorgs,unknown,-1,upper_hierarchy_layer,0
v2psparban_mean,v2psparban_mean,unknown,-1,upper_hierarchy_layer,0
v2psparban_nr,Political Party Bans Data Quality,Governance,5,data_quality_suffix_nr,376
v2psplats,v2psplats,unknown,-1,upper_hierarchy_layer,0
v2psplats_mean,v2psplats_mean,unknown,-1,upper_hierarchy_layer,0
v2psplats_nr,Political Party Platform Data Coverage,Governance,5,data_quality_suffix_nr,3333
v2psprbrch_nr,Political Party Branch Organization Data Coverage,Governance,5,data_quality_suffix_nr,516
v2psprlnks_nr,Political Party Links Data Coverage,Governance,5,data_quality_suffix_nr,2900
v2pssunpar_nr,Data Availability: Political Party Information,Governance,5,data_quality_suffix_nr,3629
v2regantireg_nr,Anti-Regime Activities Data Coverage,Governance,5,data_quality_suffix_nr,560
v2regendtypems_0,v2regendtypems_0,unknown,-1,upper_hierarchy_layer,0
v2regendtypems_11,v2regendtypems_11,unknown,-1,upper_hierarchy_layer,0
v2regendtypems_13,v2regendtypems_13,unknown,-1,upper_hierarchy_layer,0
v2regendtypems_2,v2regendtypems_2,unknown,-1,upper_hierarchy_layer,0
v2regendtypems_8,v2regendtypems_8,unknown,-1,upper_hierarchy_layer,0
v2regendtypems_9,v2regendtypems_9,unknown,-1,upper_hierarchy_layer,0
v2regimpgroup_nr,Important Groups Data Quality,Governance,5,data_quality_suffix_nr,560
v2regimpoppgroup,v2regimpoppgroup,unknown,-1,upper_hierarchy_layer,0
v2regimpoppgroup_nr,Data Availability: Important Population Groups,Governance,5,data_quality_suffix_nr,279
v2regoppgroups_0,v2regoppgroups_0,unknown,-1,upper_hierarchy_layer,0
v2regoppgroups_nr,Opposition Groups Data Coverage,Governance,5,data_quality_suffix_nr,280
v2regoppgroupsact_12,v2regoppgroupsact_12,unknown,-1,upper_hierarchy_layer,0
v2regoppgroupsact_13,v2regoppgroupsact_13,unknown,-1,upper_hierarchy_layer,0
v2regoppgroupsact_6,v2regoppgroupsact_6,unknown,-1,upper_hierarchy_layer,0
v2regoppgroupsact_nr,Opposition Group Activities Data Coverage,Governance,5,data_quality_suffix_nr,419
v2regoppgroupssize_nr,Data Coverage: Opposition Group Size,Economic,4,data_quality_suffix_nr,2068
v2regproreg_nr,Pro-Regime Bias Data Coverage,Governance,5,data_quality_suffix_nr,2327
v2regsupgroups_10,v2regsupgroups_10,unknown,-1,upper_hierarchy_layer,0
v2regsupgroups_12,v2regsupgroups_12,unknown,-1,upper_hierarchy_layer,0
v2regsupgroups_nr,v2regsupgroups_nr,unknown,-1,upper_hierarchy_layer,0
v2regsupgroupssize_nr,Data Coverage: Government Support Group Size,Governance,5,data_quality_suffix_nr,280
v2regsuploc_nr,Local Government Support Data Coverage,Governance,5,data_quality_suffix_nr,1660
v2smarrest_nr,Data Availability on Social Media Arrests,Governance,4,data_quality_suffix_nr,200
v2smcamp_nr,Social Media Campaign Data Availability,Governance,5,data_quality_suffix_nr,100
v2smfordom_nr,Social Media Foreign Dominance Data Coverage,Governance,5,data_quality_suffix_nr,100
v2smgovab_nr,Social Media Government Abuse Data Availability,Governance,5,data_quality_suffix_nr,100
v2smgovcapsec_nr,Social Media: Government Security Capacity (Data Quality),Governance,5,data_quality_suffix_nr,100
v2smgovfilcap_nr,Government Social Media Filtering Capacity Data Coverage,Governance,5,data_quality_suffix_nr,400
v2smgovfilprc_nr,Data Availability: Government Social Media Filtering,Governance,5,data_quality_suffix_nr,300
v2smgovshut_nr,Social Media Government Shutdowns: Data Availability,Governance,5,data_quality_suffix_nr,300
v2smgovshutcap_nr,Data Availability: Government Social Media Shutdown Capacity,Governance,5,data_quality_suffix_nr,200
v2smgovsm_nr,Data Availability on Government Social Media Manipulation,Governance,5,data_quality_suffix_nr,200
v2smgovsmcenprc_nr,Social Media Censorship Data Availability,Governance,5,data_quality_suffix_nr,200
v2smgovsmmon_nr,Government Social Media Monitoring Data Coverage,Governance,5,data_quality_suffix_nr,1000
v2smlawpr_nr,Social Media Laws Data Availability,Governance,5,data_quality_suffix_nr,100
v2smorgtypes_nr,Social Media Organization Data Coverage,Governance,5,data_quality_suffix_nr,200
v2smparab_nr,Social Media Partisan Abuse Data Quality,Governance,5,data_quality_suffix_nr,100
v2smpolhate_nr,Social Media Political Hate Data Coverage,Governance,5,data_quality_suffix_nr,200
v2smregcap_osp,v2smregcap_osp,unknown,-1,upper_hierarchy_layer,0
v2smregcon_nr,Social Media Regulation Data Availability,Governance,4,data_quality_suffix_nr,200
v2stcritapparm_mean,v2stcritapparm_mean,unknown,-1,upper_hierarchy_layer,0
v2stcritapparm_osp,v2stcritapparm_osp,unknown,-1,upper_hierarchy_layer,0
v2stcritrecadm,v2stcritrecadm,unknown,-1,upper_hierarchy_layer,0
v2stcritrecadm_mean,v2stcritrecadm_mean,unknown,-1,upper_hierarchy_layer,0
v2stcritrecadm_osp,v2stcritrecadm_osp,unknown,-1,upper_hierarchy_layer,0
v2strenadm,v2strenadm,unknown,-1,upper_hierarchy_layer,0
v2strenadm_ord,v2strenadm_ord,unknown,-1,upper_hierarchy_layer,0
v2strenarm_mean,v2strenarm_mean,unknown,-1,upper_hierarchy_layer,0
v2strenarm_ord,v2strenarm_ord,unknown,-1,upper_hierarchy_layer,0
v2strenarm_osp,v2strenarm_osp,unknown,-1,upper_hierarchy_layer,0
v2svdomaut,v2svdomaut,unknown,-1,upper_hierarchy_layer,0
v2svindep,v2svindep,unknown,-1,upper_hierarchy_layer,0
v2svstterr,v2svstterr,unknown,-1,upper_hierarchy_layer,0
v2svstterr_mean,v2svstterr_mean,unknown,-1,upper_hierarchy_layer,0
v2svstterr_nr,State Territory Control Data Coverage,Governance,5,data_quality_suffix_nr,128
v2x_accountability,v2x_accountability,unknown,-1,upper_hierarchy_layer,0
v2x_api,v2x_api,unknown,-1,upper_hierarchy_layer,0
v2x_civlib,v2x_civlib,unknown,-1,upper_hierarchy_layer,0
v2x_clphy,v2x_clphy,unknown,-1,upper_hierarchy_layer,0
v2x_clpol,v2x_clpol,unknown,-1,upper_hierarchy_layer,0
v2x_corr,v2x_corr,unknown,-1,upper_hierarchy_layer,0
v2x_diagacc,v2x_diagacc,unknown,-1,upper_hierarchy_layer,0
v2x_egal,v2x_egal,unknown,-1,upper_hierarchy_layer,0
v2x_egaldem,v2x_egaldem,unknown,-1,upper_hierarchy_layer,0
v2x_execorr,v2x_execorr,unknown,-1,upper_hierarchy_layer,0
v2x_frassoc_thick,v2x_frassoc_thick,unknown,-1,upper_hierarchy_layer,0
v2x_freexp_altinf,v2x_freexp_altinf,unknown,-1,upper_hierarchy_layer,0
v2x_gencl,v2x_gencl,unknown,-1,upper_hierarchy_layer,0
v2x_gencs,v2x_gencs,unknown,-1,upper_hierarchy_layer,0
v2x_libdem,v2x_libdem,unknown,-1,upper_hierarchy_layer,0
v2x_liberal,v2x_liberal,unknown,-1,upper_hierarchy_layer,0
v2x_partipdem,v2x_partipdem,unknown,-1,upper_hierarchy_layer,0
v2x_suffr,v2x_suffr,unknown,-1,upper_hierarchy_layer,0
v2xcl_acjst,v2xcl_acjst,unknown,-1,upper_hierarchy_layer,0
v2xeg_eqdr,v2xeg_eqdr,unknown,-1,upper_hierarchy_layer,0
v3cllabrig,v3cllabrig,unknown,-1,upper_hierarchy_layer,0
v3cllabrig_mean,v3cllabrig_mean,unknown,-1,upper_hierarchy_layer,0
v3cllabrig_nr,v3cllabrig_nr,unknown,-1,upper_hierarchy_layer,0
v3cllabrig_ord,v3cllabrig_ord,unknown,-1,upper_hierarchy_layer,0
v3cllabrig_osp,v3cllabrig_osp,unknown,-1,upper_hierarchy_layer,0
v3ellocelc,v3ellocelc,unknown,-1,upper_hierarchy_layer,0
v3ellocgov,v3ellocgov,unknown,-1,upper_hierarchy_layer,0
v3elmalalc,v3elmalalc,unknown,-1,upper_hierarchy_layer,0
v3elmalalc_mean,v3elmalalc_mean,unknown,-1,upper_hierarchy_layer,0
v3elmalalc_nr,v3elmalalc_nr,unknown,-1,upper_hierarchy_layer,0
v3elmalalc_ord,v3elmalalc_ord,unknown,-1,upper_hierarchy_layer,0
v3elmalalc_osp,v3elmalalc_osp,unknown,-1,upper_hierarchy_layer,0
v3elreapplc,v3elreapplc,unknown,-1,upper_hierarchy_layer,0
v3elreapplc_mean,v3elreapplc_mean,unknown,-1,upper_hierarchy_layer,0
v3elreapplc_nr,v3elreapplc_nr,unknown,-1,upper_hierarchy_layer,0
v3elreapplc_ord,v3elreapplc_ord,unknown,-1,upper_hierarchy_layer,0
v3elreapplc_osp,v3elreapplc_osp,unknown,-1,upper_hierarchy_layer,0
v3elreappuc,v3elreappuc,unknown,-1,upper_hierarchy_layer,0
v3elreappuc_mean,v3elreappuc_mean,unknown,-1,upper_hierarchy_layer,0
v3elreappuc_nr,v3elreappuc_nr,unknown,-1,upper_hierarchy_layer,0
v3elreappuc_ord,v3elreappuc_ord,unknown,-1,upper_hierarchy_layer,0
v3elreappuc_osp,v3elreappuc_osp,unknown,-1,upper_hierarchy_layer,0
v3elreggov,v3elreggov,unknown,-1,upper_hierarchy_layer,0
v3elsrgel,v3elsrgel,unknown,-1,upper_hierarchy_layer,0
v3equavolc_0,v3equavolc_0,unknown,-1,upper_hierarchy_layer,0
v3equavolc_1,v3equavolc_1,unknown,-1,upper_hierarchy_layer,0
v3equavolc_2,v3equavolc_2,unknown,-1,upper_hierarchy_layer,0
v3equavolc_3,v3equavolc_3,unknown,-1,upper_hierarchy_layer,0
v3equavolc_nr,v3equavolc_nr,unknown,-1,upper_hierarchy_layer,0
v3exhoshog,v3exhoshog,unknown,-1,upper_hierarchy_layer,0
v3juhcourt,v3juhcourt,unknown,-1,upper_hierarchy_layer,0
v3lgbicam,v3lgbicam,unknown,-1,upper_hierarchy_layer,0
v3stflag,v3stflag,unknown,-1,upper_hierarchy_layer,0
v3stnatbank,v3stnatbank,unknown,-1,upper_hierarchy_layer,0
v3struinvadm,v3struinvadm,unknown,-1,upper_hierarchy_layer,0
v3struinvadm_mean,v3struinvadm_mean,unknown,-1,upper_hierarchy_layer,0
v3struinvadm_nr,v3struinvadm_nr,unknown,-1,upper_hierarchy_layer,0
v3struinvadm_ord,v3struinvadm_ord,unknown,-1,upper_hierarchy_layer,0
v3struinvadm_osp,v3struinvadm_osp,unknown,-1,upper_hierarchy_layer,0
v3ststeecap,v3ststeecap,unknown,-1,upper_hierarchy_layer,0
v3ststeecap_mean,v3ststeecap_mean,unknown,-1,upper_hierarchy_layer,0
v3ststeecap_nr,v3ststeecap_nr,unknown,-1,upper_hierarchy_layer,0
v3ststeecap_ord,v3ststeecap_ord,unknown,-1,upper_hierarchy_layer,0
v3ststeecap_osp,v3ststeecap_osp,unknown,-1,upper_hierarchy_layer,0
vdem_exbribe,vdem_exbribe,unknown,-1,upper_hierarchy_layer,0
vdem_jucorrdc,vdem_jucorrdc,unknown,-1,upper_hierarchy_layer,0
warc_acov,Armed Conflict Area Coverage,Security,5,label_coverage_metric,108
wbgi_gee,wbgi_gee,unknown,-1,upper_hierarchy_layer,0
wbgi_pve,wbgi_pve,unknown,-1,upper_hierarchy_layer,0
wbgi_rqe,wbgi_rqe,unknown,-1,upper_hierarchy_layer,0
wbgi_rqn,wbgi_rqn,unknown,-1,upper_hierarchy_layer,0
wcwbusi999,wcwbusi999,unknown,-1,upper_hierarchy_layer,0
wdi_empprmne,wdi_empprmne,unknown,-1,upper_hierarchy_layer,0
wdi_lfpmne15,wdi_lfpmne15,unknown,-1,upper_hierarchy_layer,0
wdi_pop,Total Population,Environment,5,population_bucket_proxy,356
wdi_popgr,Total Population Growth Rate,Environment,5,population_bucket_proxy,280
wdi_povgap215,wdi_povgap215,unknown,-1,upper_hierarchy_layer,0
wfdinxi999,wfdinxi999,unknown,-1,upper_hierarchy_layer,0
wnwhoui999,wnwhoui999,unknown,-1,upper_hierarchy_layer,0
wptfnxi999,wptfnxi999,unknown,-1,upper_hierarchy_layer,0
wpwhoui999,wpwhoui999,unknown,-1,upper_hierarchy_layer,0
xrerusi999,xrerusi999,unknown,-1,upper_hierarchy_layer,0
yptfnxi999,yptfnxi999,unknown,-1,upper_hierarchy_layer,0
ysscfci999,ysscfci999,unknown,-1,upper_hierarchy_layer,0
